MID	START	END	TIME	F1	F2	F3	PAT	T1	T2	T3	T4	T5	Q1c1	Q1c2	Q1c3	Q1c4	Q1c5	Q2s1	Q2s2	Q2s3	Q2s4	Q2s5	Q3s1	Q3s2	Q3s3	Q3s4	Q3s5	Q4s1c1	Q4s1c2	Q4s1c3	Q4s1c4	Q4s1c5	Q4s2c1	Q4s2c2	Q4s2c3	Q4s2c4	Q4s2c5	Q4s3c1	Q4s3c2	Q4s3c3	Q4s3c4	Q4s3c5	Q4s4c1	Q4s4c2	Q4s4c3	Q4s4c4	Q4s4c5	Q4s5c1	Q4s5c2	Q4s5c3	Q4s5c4	Q4s5c5
5022	2025/11/03 08:31:27	2025/11/03 08:44:37	790	1	44	3	51	12	18	181	266	148	1	1	0	0	1	4	4	0	0	3	5	4	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0
5023	2025/11/06 06:06:56	2025/11/06 06:11:26	270	1	49	3	51	12	18	181	266	148	1	0	0	0	1	4	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
5024	2025/11/03 04:24:34	2025/11/03 04:28:45	251	1	45	3	51	12	18	181	266	148	1	1	0	0	0	5	4	0	0	0	1	4	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0
5025	2025/11/06 13:17:24	2025/11/06 13:21:35	251	1	49	3	51	12	18	181	266	148	0	1	1	0	1	0	3	2	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
5026	2025/11/03 01:29:13	2025/11/03 01:43:30	857	1	44	3	51	12	18	181	266	148	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5027	2025/11/02 23:25:47	2025/11/02 23:39:46	839	1	49	3	51	12	18	181	266	148	1	1	1	0	1	5	5	2	0	3	5	5	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0
5028	2025/11/03 03:44:43	2025/11/03 03:56:02	679	1	41	3	51	12	18	181	266	148	1	1	1	0	1	3	4	2	0	4	0	5	0	0	4	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1
5029	2025/11/02 09:55:34	2025/11/02 10:02:44	430	1	40	3	51	12	18	181	266	148	1	1	1	1	0	2	5	3	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5030	2025/11/03 04:29:27	2025/11/03 04:35:00	333	1	40	3	51	12	18	181	266	148	0	1	1	0	0	0	4	4	0	0	0	4	4	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0
5031	2025/11/06 16:42:25	2025/11/06 16:48:52	387	1	52	4	51	12	18	181	266	148	1	0	1	0	0	3	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
5032	2025/11/07 03:17:53	2025/11/07 03:32:07	854	1	56	4	51	12	18	181	266	148	1	0	1	0	0	3	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
5033	2025/11/07 05:32:15	2025/11/07 05:36:44	269	1	59	4	51	12	18	181	266	148	1	1	1	0	1	5	5	2	0	3	4	5	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0
5034	2025/11/07 06:37:53	2025/11/07 06:46:41	528	1	52	4	51	12	18	181	266	148	1	1	1	1	1	3	4	4	2	3	0	5	5	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
5035	2025/11/06 20:05:15	2025/11/06 20:09:22	247	1	50	4	51	12	18	181	266	148	1	1	1	1	1	4	4	4	3	3	1	4	5	0	0	1	1	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0
5036	2025/11/04 10:01:49	2025/11/04 10:10:22	513	1	51	4	51	12	18	181	266	148	1	1	0	0	0	4	4	0	0	0	3	4	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0
5037	2025/11/02 03:11:26	2025/11/02 03:16:54	328	1	56	4	51	12	18	181	266	148	1	1	1	0	0	4	4	4	0	0	3	4	4	0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	1	0	0
5038	2025/11/06 09:24:59	2025/11/06 09:35:31	632	1	59	4	51	12	18	181	266	148	1	0	1	0	1	5	0	3	0	4	4	0	0	0	5	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1
5039	2025/11/03 19:48:25	2025/11/03 19:56:53	508	1	51	4	51	12	18	181	266	148	0	1	0	0	1	0	5	0	0	3	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
5040	2025/11/03 03:23:31	2025/11/03 03:33:41	610	1	50	4	51	12	18	181	266	148	1	0	0	0	0	4	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
5041	2025/11/01 12:18:57	2025/11/01 12:31:21	744	1	69	5	51	12	18	181	266	148	0	1	0	1	1	0	3	0	3	4	0	0	0	0	5	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1
5042	2025/11/03 03:07:42	2025/11/03 03:15:11	449	1	61	5	51	12	18	181	266	148	1	0	1	0	1	5	0	2	0	2	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
5043	2025/11/01 22:51:15	2025/11/01 23:00:25	550	1	69	5	51	12	18	181	266	148	1	1	1	1	1	5	4	4	4	3	4	3	5	4	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0
5044	2025/11/03 21:16:34	2025/11/03 21:29:53	799	1	61	5	51	12	18	181	266	148	1	1	1	0	1	3	4	3	0	4	0	5	0	0	2	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0
5045	2025/11/04 10:02:29	2025/11/04 10:14:12	703	1	62	5	51	12	18	181	266	148	1	1	1	0	1	4	4	4	0	3	5	4	4	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0
5046	2025/11/07 05:26:54	2025/11/07 05:36:00	546	1	60	5	51	12	18	181	266	148	1	1	1	0	0	3	4	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0
5047	2025/11/06 01:12:39	2025/11/06 01:26:53	854	1	60	5	51	12	18	181	266	148	1	0	0	0	0	4	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5048	2025/11/04 01:42:16	2025/11/04 01:50:40	504	1	69	5	51	12	18	181	266	148	1	1	1	0	1	4	4	3	0	3	5	4	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
5049	2025/11/05 22:09:32	2025/11/05 22:23:56	864	1	66	5	51	12	18	181	266	148	1	0	0	0	0	5	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
5050	2025/11/01 18:46:52	2025/11/01 18:50:53	241	1	63	5	51	12	18	181	266	148	1	1	1	1	1	4	5	2	4	2	2	5	0	5	0	1	1	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0
5051	2025/11/01 15:51:24	2025/11/01 16:04:12	768	2	25	1	51	12	18	181	266	148	1	1	1	0	0	4	5	2	0	0	5	4	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0
5052	2025/11/04 01:58:34	2025/11/04 02:09:02	628	2	27	1	51	12	18	181	266	148	1	1	0	0	0	4	4	0	0	0	3	5	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0
5053	2025/11/02 13:40:02	2025/11/02 13:53:49	827	2	26	1	51	12	18	181	266	148	1	1	1	1	0	2	4	3	3	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
5054	2025/11/01 13:55:00	2025/11/01 13:59:22	262	2	29	1	51	12	18	181	266	148	1	0	0	0	1	4	0	0	0	5	4	0	0	0	5	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0
5055	2025/11/06 19:08:01	2025/11/06 19:18:04	603	2	20	1	51	12	18	181	266	148	1	0	0	1	0	4	0	0	2	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
5056	2025/11/02 04:38:59	2025/11/02 04:46:00	421	2	25	1	51	12	18	181	266	148	1	1	1	0	1	3	5	1	0	3	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
5057	2025/11/03 07:39:49	2025/11/03 07:54:17	868	2	25	1	51	12	18	181	266	148	1	1	0	0	1	4	3	0	0	4	4	0	0	0	3	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
5058	2025/11/02 16:53:47	2025/11/02 17:05:25	698	2	21	1	51	12	18	181	266	148	1	1	1	1	0	4	5	3	2	0	2	5	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0
5059	2025/11/04 15:55:17	2025/11/04 16:07:52	755	2	20	1	51	12	18	181	266	148	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5060	2025/11/05 10:00:09	2025/11/05 10:08:07	478	2	21	1	51	12	18	181	266	148	1	0	1	0	1	3	0	4	0	4	0	0	5	0	4	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1
5061	2025/11/05 19:18:29	2025/11/05 19:25:28	419	2	37	2	51	12	18	181	266	148	1	1	1	0	0	5	4	3	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
5062	2025/11/05 15:04:44	2025/11/05 15:16:31	707	2	38	2	51	12	18	181	266	148	1	1	1	1	1	4	4	3	4	3	5	5	0	5	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	1	0	0	1	0
5063	2025/11/03 18:58:14	2025/11/03 19:04:26	372	2	35	2	51	12	18	181	266	148	1	1	0	1	0	3	5	0	1	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
5064	2025/11/05 03:22:59	2025/11/05 03:37:20	861	2	32	2	51	12	18	181	266	148	1	1	1	0	1	4	5	2	0	3	4	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0
5065	2025/11/07 02:41:20	2025/11/07 02:50:30	550	2	39	2	51	12	18	181	266	148	1	1	1	1	1	3	4	2	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0
5066	2025/11/01 13:12:37	2025/11/01 13:18:21	344	2	36	2	51	12	18	181	266	148	0	1	0	0	1	0	5	0	0	4	0	4	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1
5067	2025/11/06 13:46:37	2025/11/06 13:56:27	590	2	35	2	51	12	18	181	266	148	1	0	1	1	1	4	0	3	4	4	1	0	0	5	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0
5068	2025/11/03 16:49:08	2025/11/03 16:59:03	595	2	36	2	51	12	18	181	266	148	1	1	1	1	0	3	4	4	3	0	0	4	4	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	0
5069	2025/11/07 04:08:02	2025/11/07 04:18:05	603	2	32	2	51	12	18	181	266	148	0	0	1	0	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5070	2025/11/05 20:55:37	2025/11/05 21:03:20	463	2	33	2	51	12	18	181	266	148	1	0	1	0	1	4	0	1	0	3	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
5071	2025/11/01 10:29:59	2025/11/01 10:39:08	549	2	46	3	51	12	18	181	266	148	1	1	1	0	1	3	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5072	2025/11/02 08:17:58	2025/11/02 08:22:49	291	2	45	3	51	12	18	181	266	148	1	1	1	1	1	4	3	3	3	3	5	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
5073	2025/11/05 23:37:15	2025/11/05 23:51:59	884	2	41	3	51	12	18	181	266	148	1	0	0	0	1	2	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5074	2025/11/05 14:17:13	2025/11/05 14:25:49	516	2	45	3	51	12	18	181	266	148	1	0	1	1	1	4	0	1	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
5075	2025/11/01 23:36:50	2025/11/01 23:50:59	849	2	41	3	51	12	18	181	266	148	1	1	1	0	0	4	5	1	0	0	4	5	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0
5076	2025/11/04 06:13:46	2025/11/04 06:23:51	605	2	49	3	51	12	18	181	266	148	0	1	1	0	1	0	4	4	0	2	0	5	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0
5077	2025/11/04 06:13:43	2025/11/04 06:23:29	586	2	48	3	51	12	18	181	266	148	1	0	1	1	1	3	0	2	2	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
5078	2025/11/04 00:19:07	2025/11/04 00:31:17	730	2	48	3	51	12	18	181	266	148	1	1	0	0	1	3	4	0	0	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
5079	2025/11/06 21:51:58	2025/11/06 21:58:25	387	2	49	3	51	12	18	181	266	148	1	1	0	0	0	5	3	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5080	2025/11/01 22:59:22	2025/11/01 23:13:17	835	2	48	3	51	12	18	181	266	148	1	0	0	1	1	4	0	0	3	4	3	0	0	0	5	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1
5081	2025/11/01 19:25:00	2025/11/01 19:33:42	522	2	51	4	51	12	18	181	266	148	1	0	0	0	0	4	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
5082	2025/11/02 16:02:12	2025/11/02 16:07:32	320	2	56	4	51	12	18	181	266	148	1	1	1	1	1	4	5	4	3	2	5	5	5	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0
5083	2025/11/05 04:52:55	2025/11/05 05:04:53	718	2	53	4	51	12	18	181	266	148	1	0	0	0	0	4	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
5084	2025/11/06 01:47:21	2025/11/06 01:57:34	613	2	58	4	51	12	18	181	266	148	1	1	0	1	1	5	3	0	3	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5085	2025/11/04 18:21:38	2025/11/04 18:26:00	262	2	58	4	51	12	18	181	266	148	1	1	1	0	1	4	3	4	0	2	4	0	5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0
5086	2025/11/04 18:57:48	2025/11/04 19:03:06	318	2	55	4	51	12	18	181	266	148	1	1	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5087	2025/11/07 04:28:14	2025/11/07 04:38:23	609	2	58	4	51	12	18	181	266	148	1	1	1	0	0	4	4	4	0	0	2	5	5	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1	0	0
5088	2025/11/06 08:02:02	2025/11/06 08:15:00	778	2	59	4	51	12	18	181	266	148	1	1	1	0	1	4	5	1	0	4	5	5	0	0	5	1	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1
5089	2025/11/06 01:54:19	2025/11/06 02:03:22	543	2	53	4	51	12	18	181	266	148	1	0	1	0	0	3	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0
5090	2025/11/07 03:18:52	2025/11/07 03:25:45	413	2	55	4	51	12	18	181	266	148	1	1	1	1	1	3	3	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5091	2025/11/01 19:57:48	2025/11/01 20:06:04	496	2	61	5	51	12	18	181	266	148	0	0	1	1	1	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5092	2025/11/01 13:31:33	2025/11/01 13:35:58	265	2	69	5	51	12	18	181	266	148	1	1	0	1	1	4	3	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
5093	2025/11/05 11:58:50	2025/11/05 12:03:22	272	2	62	5	51	12	18	181	266	148	0	1	1	0	1	0	3	3	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
5094	2025/11/01 18:38:35	2025/11/01 18:49:09	634	2	63	5	51	12	18	181	266	148	1	1	1	1	1	3	5	3	3	4	0	3	0	0	5	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1
5095	2025/11/06 17:56:16	2025/11/06 18:08:03	707	2	64	5	51	12	18	181	266	148	1	1	1	1	1	5	5	4	2	3	3	5	4	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1	0	0
5096	2025/11/03 22:49:56	2025/11/03 22:57:11	435	2	68	5	51	12	18	181	266	148	1	1	0	1	0	4	5	0	3	0	5	4	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0
5097	2025/11/05 08:50:35	2025/11/05 08:59:21	526	2	64	5	51	12	18	181	266	148	1	1	1	1	0	3	4	1	3	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
5098	2025/11/02 05:34:22	2025/11/02 05:44:19	597	2	63	5	51	12	18	181	266	148	1	1	0	0	0	3	4	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5099	2025/11/06 18:21:57	2025/11/06 18:28:45	408	2	60	5	51	12	18	181	266	148	1	1	0	0	0	4	4	0	0	0	3	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0
5100	2025/11/07 01:50:49	2025/11/07 02:01:58	669	2	67	5	51	12	18	181	266	148	1	1	1	0	0	4	5	3	0	0	5	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
5101	2025/11/03 05:12:05	2025/11/03 05:25:46	821	1	27	1	52	186	151	41	194	64	1	1	1	0	1	2	4	5	0	5	0	5	4	0	5	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1
5102	2025/11/04 11:13:56	2025/11/04 11:27:20	804	1	22	1	52	186	151	41	194	64	0	1	1	0	0	0	5	3	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
5103	2025/11/01 19:36:52	2025/11/01 19:43:57	425	1	26	1	52	186	151	41	194	64	1	1	1	0	1	5	3	3	0	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
5104	2025/11/03 14:25:30	2025/11/03 14:34:18	528	1	23	1	52	186	151	41	194	64	1	1	1	1	1	4	3	4	3	5	4	0	5	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	1
5105	2025/11/04 20:38:12	2025/11/04 20:50:24	732	1	22	1	52	186	151	41	194	64	0	1	1	1	1	0	3	3	5	2	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
5106	2025/11/04 16:56:06	2025/11/04 17:09:22	796	1	22	1	52	186	151	41	194	64	0	1	1	1	0	0	3	5	5	0	0	0	2	4	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0
5107	2025/11/03 10:14:33	2025/11/03 10:28:23	830	1	25	1	52	186	151	41	194	64	1	0	1	1	1	3	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5108	2025/11/01 10:22:17	2025/11/01 10:37:08	891	1	29	1	52	186	151	41	194	64	0	1	1	0	0	0	5	5	0	0	0	1	5	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0
5109	2025/11/05 12:16:00	2025/11/05 12:27:45	705	1	25	1	52	186	151	41	194	64	0	1	1	1	0	0	2	4	4	0	0	0	5	4	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
5110	2025/11/04 01:13:21	2025/11/04 01:21:26	485	1	26	1	52	186	151	41	194	64	1	0	1	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5111	2025/11/02 17:26:14	2025/11/02 17:31:00	286	1	34	2	52	186	151	41	194	64	1	0	0	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5112	2025/11/03 15:25:08	2025/11/03 15:33:56	528	1	30	2	52	186	151	41	194	64	1	0	0	1	1	4	0	0	2	4	4	0	0	0	5	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1
5113	2025/11/05 12:39:33	2025/11/05 12:46:18	405	1	37	2	52	186	151	41	194	64	1	1	1	1	1	4	5	4	2	3	4	4	5	0	0	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0
5114	2025/11/05 22:57:34	2025/11/05 23:07:46	612	1	34	2	52	186	151	41	194	64	1	1	1	1	1	4	2	4	4	4	4	0	5	2	5	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0	1	1	1	1	0	1	1	0
5115	2025/11/02 06:25:48	2025/11/02 06:40:38	890	1	32	2	52	186	151	41	194	64	1	1	1	0	1	5	4	5	0	2	4	5	4	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	0	0
5116	2025/11/01 12:43:07	2025/11/01 12:52:23	556	1	30	2	52	186	151	41	194	64	0	0	1	1	0	0	0	5	4	0	0	0	5	5	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0
5117	2025/11/05 05:58:32	2025/11/05 06:08:23	591	1	31	2	52	186	151	41	194	64	1	0	1	1	0	3	0	5	3	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
5118	2025/11/03 08:09:33	2025/11/03 08:24:24	891	1	34	2	52	186	151	41	194	64	0	0	1	0	0	0	0	4	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
5119	2025/11/02 18:11:15	2025/11/02 18:20:51	576	1	33	2	52	186	151	41	194	64	1	0	1	0	0	5	0	5	0	0	4	0	5	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0
5120	2025/11/04 09:10:28	2025/11/04 09:23:36	788	1	31	2	52	186	151	41	194	64	1	0	1	1	0	3	0	4	2	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
5121	2025/11/02 13:50:07	2025/11/02 13:59:04	537	1	41	3	52	186	151	41	194	64	1	1	1	1	1	4	4	4	2	4	5	5	5	0	3	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1
5122	2025/11/04 20:25:58	2025/11/04 20:30:40	282	1	47	3	52	186	151	41	194	64	1	1	0	0	0	5	4	0	0	0	4	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
5123	2025/11/01 18:17:40	2025/11/01 18:32:02	862	1	43	3	52	186	151	41	194	64	1	1	1	1	1	5	3	4	3	5	4	0	5	0	5	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0
5124	2025/11/04 02:30:17	2025/11/04 02:38:04	467	1	40	3	52	186	151	41	194	64	1	1	0	1	1	4	4	0	3	5	4	5	0	0	2	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0
5125	2025/11/04 07:33:59	2025/11/04 07:43:58	599	1	41	3	52	186	151	41	194	64	1	1	1	0	1	4	5	5	0	5	2	5	5	0	5	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	1	1	0	0	1	1	1	1	0	1
5126	2025/11/02 00:01:24	2025/11/02 00:10:13	529	1	43	3	52	186	151	41	194	64	1	0	1	1	0	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
