MID	START	END	TIME	F1	F2t1	F3	PATt1	T1t1	T2t1	T3t1	T4t1	T5t1	Q1c1	Q1c2	Q1c3	Q1c4	Q1c5	Q2s1	Q2s2	Q2s3	Q2s4	Q2s5	Q3s1	Q3s2	Q3s3	Q3s4	Q3s5	Q4s1c1	Q4s1c2	Q4s1c3	Q4s1c4	Q4s1c5	Q4s2c1	Q4s2c2	Q4s2c3	Q4s2c4	Q4s2c5	Q4s3c1	Q4s3c2	Q4s3c3	Q4s3c4	Q4s3c5	Q4s4c1	Q4s4c2	Q4s4c3	Q4s4c4	Q4s4c5	Q4s5c1	Q4s5c2	Q4s5c3	Q4s5c4	Q4s5c5	STA	ê´ï 	îNóÓ 
5040	2025/11/03-03:23:31	2025/11/03-03:33:41	0:10:10	1	50	4	51	12	18	181	266	148	1	0	0	0	0	4	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	COMP	1	50
5041	2025/11/01-12:18:57	2025/11/01-12:31:21	0:12:24	1	69	5	51	12	18	181	266	148	0	1	0	1	1	0	3	0	3	4	0	0	0	0	5	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	COMP	1	69
5042	2025/11/03-03:07:42	2025/11/03-03:15:11	0:7:29	1	61	5	51	12	18	181	266	148	1	0	1	0	1	5	0	2	0	2	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	COMP	1	61
5043	2025/11/01-22:51:15	2025/11/01-23:00:25	0:9:10	1	69	5	51	12	18	181	266	148	1	1	1	1	1	5	4	4	4	3	4	3	5	4	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	COMP	1	69
5044	2025/11/03-21:16:34	2025/11/03-21:29:53	0:13:19	1	61	5	51	12	18	181	266	148	1	1	1	0	1	3	4	3	0	4	0	5	0	0	2	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	COMP	1	61
5045	2025/11/04-10:02:29	2025/11/04-10:14:12	0:11:43	1	62	5	51	12	18	181	266	148	1	1	1	0	1	4	4	4	0	3	5	4	4	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	COMP	1	62
5046	2025/11/07-05:26:54	2025/11/07-05:36:00	0:9:6	1	60	5	51	12	18	181	266	148	1	1	1	0	0	3	4	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	COMP	1	60
5047	2025/11/06-01:12:39	2025/11/06-01:26:53	0:14:14	1	60	5	51	12	18	181	266	148	1	0	0	0	0	4	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COMP	1	60
5048	2025/11/04-01:42:16	2025/11/04-01:50:40	0:8:24	1	69	5	51	12	18	181	266	148	1	1	1	0	1	4	4	3	0	3	5	4	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	COMP	1	69
5049	2025/11/05-22:09:32	2025/11/05-22:23:56	0:14:24	1	66	5	51	12	18	181	266	148	1	0	0	0	0	5	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	COMP	1	66
5050	2025/11/01-18:46:52	2025/11/01-18:50:53	0:4:1	1	63	5	51	12	18	181	266	148	1	1	1	1	1	4	5	2	4	2	2	5	0	5	0	1	1	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	COMP	1	63
5051	2025/11/01-15:51:24	2025/11/01-16:04:12	0:12:48	2	25	1	51	12	18	181	266	148	1	1	1	0	0	4	5	2	0	0	5	4	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	COMP	2	25
5052	2025/11/04-01:58:34	2025/11/04-02:09:02	0:10:28	2	27	1	51	12	18	181	266	148	1	1	0	0	0	4	4	0	0	0	3	5	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	COMP	2	27
5053	2025/11/02-13:40:02	2025/11/02-13:53:49	0:13:47	2	26	1	51	12	18	181	266	148	1	1	1	1	0	2	4	3	3	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	COMP	2	26
5054	2025/11/01-13:55:00	2025/11/01-13:59:22	0:4:22	2	29	1	51	12	18	181	266	148	1	0	0	0	1	4	0	0	0	5	4	0	0	0	5	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	COMP	2	29
5055	2025/11/06-19:08:01	2025/11/06-19:18:04	0:10:3	2	20	1	51	12	18	181	266	148	1	0	0	1	0	4	0	0	2	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	COMP	2	20
5056	2025/11/02-04:38:59	2025/11/02-04:46:00	0:7:1	2	25	1	51	12	18	181	266	148	1	1	1	0	1	3	5	1	0	3	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	COMP	2	25
5057	2025/11/03-07:39:49	2025/11/03-07:54:17	0:14:28	2	25	1	51	12	18	181	266	148	1	1	0	0	1	4	3	0	0	4	4	0	0	0	3	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	COMP	2	25
5058	2025/11/02-16:53:47	2025/11/02-17:05:25	0:11:38	2	21	1	51	12	18	181	266	148	1	1	1	1	0	4	5	3	2	0	2	5	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	COMP	2	21
5059	2025/11/04-15:55:17	2025/11/04-16:07:52	0:12:35	2	20	1	51	12	18	181	266	148	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COMP	2	20
5060	2025/11/05-10:00:09	2025/11/05-10:08:07	0:7:58	2	21	1	51	12	18	181	266	148	1	0	1	0	1	3	0	4	0	4	0	0	5	0	4	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	COMP	2	21
5061	2025/11/05-19:18:29	2025/11/05-19:25:28	0:6:59	2	37	2	51	12	18	181	266	148	1	1	1	0	0	5	4	3	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	COMP	2	37
5062	2025/11/05-15:04:44	2025/11/05-15:16:31	0:11:47	2	38	2	51	12	18	181	266	148	1	1	1	1	1	4	4	3	4	3	5	5	0	5	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	1	0	0	1	0	COMP	2	38
5063	2025/11/03-18:58:14	2025/11/03-19:04:26	0:6:12	2	35	2	51	12	18	181	266	148	1	1	0	1	0	3	5	0	1	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	COMP	2	35
5064	2025/11/05-03:22:59	2025/11/05-03:37:20	0:14:21	2	32	2	51	12	18	181	266	148	1	1	1	0	1	4	5	2	0	3	4	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	COMP	2	32
5065	2025/11/07-02:41:20	2025/11/07-02:50:30	0:9:10	2	39	2	51	12	18	181	266	148	1	1	1	1	1	3	4	2	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	COMP	2	39
5066	2025/11/01-13:12:37	2025/11/01-13:18:21	0:5:44	2	36	2	51	12	18	181	266	148	0	1	0	0	1	0	5	0	0	4	0	4	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	COMP	2	36
5067	2025/11/06-13:46:37	2025/11/06-13:56:27	0:9:50	2	35	2	51	12	18	181	266	148	1	0	1	1	1	4	0	3	4	4	1	0	0	5	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	COMP	2	35
5068	2025/11/03-16:49:08	2025/11/03-16:59:03	0:9:55	2	36	2	51	12	18	181	266	148	1	1	1	1	0	3	4	4	3	0	0	4	4	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	0	COMP	2	36
5069	2025/11/07-04:08:02	2025/11/07-04:18:05	0:10:3	2	32	2	51	12	18	181	266	148	0	0	1	0	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COMP	2	32
5070	2025/11/05-20:55:37	2025/11/05-21:03:20	0:7:43	2	33	2	51	12	18	181	266	148	1	0	1	0	1	4	0	1	0	3	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	COMP	2	33
5071	2025/11/01-10:29:59	2025/11/01-10:39:08	0:9:9	2	46	3	51	12	18	181	266	148	1	1	1	0	1	3	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COMP	2	46
5072	2025/11/02-08:17:58	2025/11/02-08:22:49	0:4:51	2	45	3	51	12	18	181	266	148	1	1	1	1	1	4	3	3	3	3	5	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	COMP	2	45
5073	2025/11/05-23:37:15	2025/11/05-23:51:59	0:14:44	2	41	3	51	12	18	181	266	148	1	0	0	0	1	2	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	COMP	2	41
5074	2025/11/05-14:17:13	2025/11/05-14:25:49	0:8:36	2	45	3	51	12	18	181	266	148	1	0	1	1	1	4	0	1	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	COMP	2	45
5075	2025/11/01-23:36:50	2025/11/01-23:50:59	0:14:9	2	41	3	51	12	18	181	266	148	1	1	1	0	0	4	5	1	0	0	4	5	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	COMP	2	41
5076	2025/11/04-06:13:46	2025/11/04-06:23:51	0:10:5	2	49	3	51	12	18	181	266	148	0	1	1	0	1	0	4	4	0	2	0	5	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	COMP	2	49
5077	2025/11/04-06:13:43	2025/11/04-06:23:29	0:9:46	2	48	3	51	12	18	181	266	148	1	0	1	1	1	3	0	2	2	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	COMP	2	48
5078	2025/11/04-00:19:07	2025/11/04-00:31:17	0:12:10	2	48	3	51	12	18	181	266	148	1	1	0	0	1	3	4	0	0	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	COMP	2	48
5079	2025/11/06-21:51:58	2025/11/06-21:58:25	0:6:27	2	49	3	51	12	18	181	266	148	1	1	0	0	0	5	3	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	COMP	2	49
5080	2025/11/01-22:59:22	2025/11/01-23:13:17	0:13:55	2	48	3	51	12	18	181	266	148	1	0	0	1	1	4	0	0	3	4	3	0	0	0	5	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	COMP	2	48
5081	2025/11/01-19:25:00	2025/11/01-19:33:42	0:8:42	2	51	4	51	12	18	181	266	148	1	0	0	0	0	4	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	COMP	2	51
5082	2025/11/02-16:02:12	2025/11/02-16:07:32	0:5:20	2	56	4	51	12	18	181	266	148	1	1	1	1	1	4	5	4	3	2	5	5	5	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	COMP	2	56
5083	2025/11/05-04:52:55	2025/11/05-05:04:53	0:11:58	2	53	4	51	12	18	181	266	148	1	0	0	0	0	4	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	COMP	2	53
5084	2025/11/06-01:47:21	2025/11/06-01:57:34	0:10:13	2	58	4	51	12	18	181	266	148	1	1	0	1	1	5	3	0	3	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	COMP	2	58
5085	2025/11/04-18:21:38	2025/11/04-18:26:00	0:4:22	2	58	4	51	12	18	181	266	148	1	1	1	0	1	4	3	4	0	2	4	0	5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	COMP	2	58
5086	2025/11/04-18:57:48	2025/11/04-19:03:06	0:5:18	2	55	4	51	12	18	181	266	148	1	1	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COMP	2	55
5087	2025/11/07-04:28:14	2025/11/07-04:38:23	0:10:9	2	58	4	51	12	18	181	266	148	1	1	1	0	0	4	4	4	0	0	2	5	5	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1	0	0	COMP	2	58
5088	2025/11/06-08:02:02	2025/11/06-08:15:00	0:12:58	2	59	4	51	12	18	181	266	148	1	1	1	0	1	4	5	1	0	4	5	5	0	0	5	1	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	COMP	2	59
5089	2025/11/06-01:54:19	2025/11/06-02:03:22	0:9:3	2	53	4	51	12	18	181	266	148	1	0	1	0	0	3	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	COMP	2	53
5090	2025/11/07-03:18:52	2025/11/07-03:25:45	0:6:53	2	55	4	51	12	18	181	266	148	1	1	1	1	1	3	3	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COMP	2	55
5091	2025/11/01-19:57:48	2025/11/01-20:06:04	0:8:16	2	61	5	51	12	18	181	266	148	0	0	1	1	1	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COMP	2	61
5092	2025/11/01-13:31:33	2025/11/01-13:35:58	0:4:25	2	69	5	51	12	18	181	266	148	1	1	0	1	1	4	3	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	COMP	2	69
5093	2025/11/05-11:58:50	2025/11/05-12:03:22	0:4:32	2	62	5	51	12	18	181	266	148	0	1	1	0	1	0	3	3	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	COMP	2	62
5094	2025/11/01-18:38:35	2025/11/01-18:49:09	0:10:34	2	63	5	51	12	18	181	266	148	1	1	1	1	1	3	5	3	3	4	0	3	0	0	5	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	COMP	2	63
5095	2025/11/06-17:56:16	2025/11/06-18:08:03	0:11:47	2	64	5	51	12	18	181	266	148	1	1	1	1	1	5	5	4	2	3	3	5	4	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1	0	0	COMP	2	64
5096	2025/11/03-22:49:56	2025/11/03-22:57:11	0:7:15	2	68	5	51	12	18	181	266	148	1	1	0	1	0	4	5	0	3	0	5	4	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	COMP	2	68
5097	2025/11/05-08:50:35	2025/11/05-08:59:21	0:8:46	2	64	5	51	12	18	181	266	148	1	1	1	1	0	3	4	1	3	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	COMP	2	64
5098	2025/11/02-05:34:22	2025/11/02-05:44:19	0:9:57	2	63	5	51	12	18	181	266	148	1	1	0	0	0	3	4	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	COMP	2	63
5099	2025/11/06-18:21:57	2025/11/06-18:28:45	0:6:48	2	60	5	51	12	18	181	266	148	1	1	0	0	0	4	4	0	0	0	3	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	COMP	2	60
5100	2025/11/07-01:50:49	2025/11/07-02:01:58	0:11:9	2	67	5	51	12	18	181	266	148	1	1	1	0	0	4	5	3	0	0	5	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	COMP	2	67
5101	2025/11/03-05:12:05	2025/11/03-05:25:46	0:13:41	1	27	1	52	186	151	41	194	64	1	1	1	0	1	2	4	5	0	5	0	5	4	0	5	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	COMP	1	27
5102	2025/11/04-11:13:56	2025/11/04-11:27:20	0:13:24	1	22	1	52	186	151	41	194	64	0	1	1	0	0	0	5	3	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	COMP	1	22
5103	2025/11/01-19:36:52	2025/11/01-19:43:57	0:7:5	1	26	1	52	186	151	41	194	64	1	1	1	0	1	5	3	3	0	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	COMP	1	26
5104	2025/11/03-14:25:30	2025/11/03-14:34:18	0:8:48	1	23	1	52	186	151	41	194	64	1	1	1	1	1	4	3	4	3	5	4	0	5	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	1	COMP	1	23
5105	2025/11/04-20:38:12	2025/11/04-20:50:24	0:12:12	1	22	1	52	186	151	41	194	64	0	1	1	1	1	0	3	3	5	2	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	COMP	1	22
5106	2025/11/04-16:56:06	2025/11/04-17:09:22	0:13:16	1	22	1	52	186	151	41	194	64	0	1	1	1	0	0	3	5	5	0	0	0	2	4	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	COMP	1	22
5107	2025/11/03-10:14:33	2025/11/03-10:28:23	0:13:50	1	25	1	52	186	151	41	194	64	1	0	1	1	1	3	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COMP	1	25
5108	2025/11/01-10:22:17	2025/11/01-10:37:08	0:14:51	1	29	1	52	186	151	41	194	64	0	1	1	0	0	0	5	5	0	0	0	1	5	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	COMP	1	29
5109	2025/11/05-12:16:00	2025/11/05-12:27:45	0:11:45	1	25	1	52	186	151	41	194	64	0	1	1	1	0	0	2	4	4	0	0	0	5	4	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	COMP	1	25
5110	2025/11/04-01:13:21	2025/11/04-01:21:26	0:8:5	1	26	1	52	186	151	41	194	64	1	0	1	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COMP	1	26
5111	2025/11/02-17:26:14	2025/11/02-17:31:00	0:4:46	1	34	2	52	186	151	41	194	64	1	0	0	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COMP	1	34
5112	2025/11/03-15:25:08	2025/11/03-15:33:56	0:8:48	1	30	2	52	186	151	41	194	64	1	0	0	1	1	4	0	0	2	4	4	0	0	0	5	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	COMP	1	30
5113	2025/11/05-12:39:33	2025/11/05-12:46:18	0:6:45	1	37	2	52	186	151	41	194	64	1	1	1	1	1	4	5	4	2	3	4	4	5	0	0	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	COMP	1	37
5114	2025/11/05-22:57:34	2025/11/05-23:07:46	0:10:12	1	34	2	52	186	151	41	194	64	1	1	1	1	1	4	2	4	4	4	4	0	5	2	5	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0	1	1	1	1	0	1	1	0	COMP	1	34
5115	2025/11/02-06:25:48	2025/11/02-06:40:38	0:14:50	1	32	2	52	186	151	41	194	64	1	1	1	0	1	5	4	5	0	2	4	5	4	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	0	0	COMP	1	32
5116	2025/11/01-12:43:07	2025/11/01-12:52:23	0:9:16	1	30	2	52	186	151	41	194	64	0	0	1	1	0	0	0	5	4	0	0	0	5	5	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	COMP	1	30
5117	2025/11/05-05:58:32	2025/11/05-06:08:23	0:9:51	1	31	2	52	186	151	41	194	64	1	0	1	1	0	3	0	5	3	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	COMP	1	31
5118	2025/11/03-08:09:33	2025/11/03-08:24:24	0:14:51	1	34	2	52	186	151	41	194	64	0	0	1	0	0	0	0	4	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	COMP	1	34
5119	2025/11/02-18:11:15	2025/11/02-18:20:51	0:9:36	1	33	2	52	186	151	41	194	64	1	0	1	0	0	5	0	5	0	0	4	0	5	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	COMP	1	33
5120	2025/11/04-09:10:28	2025/11/04-09:23:36	0:13:8	1	31	2	52	186	151	41	194	64	1	0	1	1	0	3	0	4	2	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	COMP	1	31
5121	2025/11/02-13:50:07	2025/11/02-13:59:04	0:8:57	1	41	3	52	186	151	41	194	64	1	1	1	1	1	4	4	4	2	4	5	5	5	0	3	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	COMP	1	41
5122	2025/11/04-20:25:58	2025/11/04-20:30:40	0:4:42	1	47	3	52	186	151	41	194	64	1	1	0	0	0	5	4	0	0	0	4	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	COMP	1	47
5123	2025/11/01-18:17:40	2025/11/01-18:32:02	0:14:22	1	43	3	52	186	151	41	194	64	1	1	1	1	1	5	3	4	3	5	4	0	5	0	5	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	COMP	1	43
5124	2025/11/04-02:30:17	2025/11/04-02:38:04	0:7:47	1	40	3	52	186	151	41	194	64	1	1	0	1	1	4	4	0	3	5	4	5	0	0	2	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	COMP	1	40
5125	2025/11/04-07:33:59	2025/11/04-07:43:58	0:9:59	1	41	3	52	186	151	41	194	64	1	1	1	0	1	4	5	5	0	5	2	5	5	0	5	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	1	1	0	0	1	1	1	1	0	1	COMP	1	41
5126	2025/11/02-00:01:24	2025/11/02-00:10:13	0:8:49	1	43	3	52	186	151	41	194	64	1	0	1	1	0	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COMP	1	43
5127	2025/11/06-04:24:55	2025/11/06-04:30:51	0:5:56	1	40	3	52	186	151	41	194	64	0	1	1	0	1	0	4	4	0	4	0	5	5	0	4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	COMP	1	40
5128	2025/11/04-23:04:09	2025/11/04-23:13:17	0:9:8	1	48	3	52	186	151	41	194	64	1	1	1	1	1	5	3	5	5	3	5	0	5	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	COMP	1	48
5129	2025/11/04-22:00:54	2025/11/04-22:07:07	0:6:13	1	40	3	52	186	151	41	194	64	0	0	1	1	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COMP	1	40
5130	2025/11/04-20:53:28	2025/11/04-21:01:41	0:8:13	1	46	3	52	186	151	41	194	64	1	0	1	0	1	3	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COMP	1	46
5131	2025/11/03-19:32:52	2025/11/03-19:45:50	0:12:58	1	53	4	52	186	151	41	194	64	1	0	1	1	1	4	0	5	3	4	5	0	2	0	5	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	COMP	1	53
5132	2025/11/04-12:30:52	2025/11/04-12:40:49	0:9:57	1	57	4	52	186	151	41	194	64	1	1	1	0	1	5	5	4	0	2	5	2	5	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	0	COMP	1	57
5133	2025/11/02-02:36:18	2025/11/02-02:47:09	0:10:51	1	52	4	52	186	151	41	194	64	0	1	1	0	1	0	4	5	0	4	0	2	5	0	4	0	1	1	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	1	COMP	1	52
5134	2025/11/06-21:20:49	2025/11/06-21:34:19	0:13:30	1	51	4	52	186	151	41	194	64	1	0	0	1	1	3	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	COMP	1	51
5135	2025/11/02-21:40:31	2025/11/02-21:45:32	0:5:1	1	51	4	52	186	151	41	194	64	1	1	1	1	1	5	3	4	3	2	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	COMP	1	51
